"시간대:","","","","","","","합계","","4","","5","","6","","7","","8","","9","","10","","11","","12","","13","","14","","15","","16","","17","","18","","19","","20","","21","","22","","23","","0",""
"시도코드","시도","시군구","읍면동","월","이용자유형","교통수단","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량","발생량","도착량"
"합계","","","","","","","2,864,590","2,032,840","2,252","4","10,610","2,111","84,585","41,629","194,635","109,966","204,285","151,237","155,963","120,363","148,944","113,337","158,144","120,840","179,396","131,131","197,819","146,099","196,236","140,022","217,778","151,790","244,946","157,841","241,703","160,636","221,889","163,680","135,532","112,015","112,384","82,238","96,657","69,464","55,366","45,608","5,385","10,734","81","2,095"
"","","","","","어린이","도시철도","258","270","0","0","1","0","0","0","2","18","7","26","4","15","10","8","19","11","20","15","19","22","17","19","31","27","22","16","24","22","33","35","11","10","10","10","26","11","2","1","0","3","0","1"
"","","","","","","시내","1,526","1,165","0","0","0","0","0","0","175","114","118","131","16","4","21","13","76","36","155","135","384","300","154","158","89","51","152","79","118","87","40","43","22","13","5","1","1","0","0","0","0","0","0","0"
"","","","","","외국인","도시철도","40","36","0","0","0","0","0","0","1","2","4","0","0","1","1","3","2","2","4","0","4","1","3","1","2","3","4","2","4","5","3","5","4","4","1","5","1","1","2","1","0","0","0","0"
"","","","","","일반인","도시철도","62,658","61,947","6","0","1,118","296","1,768","1,259","3,057","6,784","2,929","8,863","2,545","3,103","2,403","2,005","2,717","2,395","3,115","3,306","3,610","3,204","4,163","2,939","4,103","2,659","5,652","3,128","8,757","3,731","7,605","4,540","3,243","3,406","2,769","3,076","1,860","3,073","877","2,457","324","1,498","37","225"
"","","","","","","시내","68,303","53,954","0","0","21","0","1,877","1,062","5,516","3,516","5,126","3,571","4,636","3,355","4,731","4,373","4,690","4,071","4,488","3,760","4,895","3,969","4,562","3,665","4,851","3,513","4,995","3,824","5,177","3,964","4,597","3,828","3,060","2,559","2,298","2,072","1,808","1,780","959","1,031","16","41","0","0"
"","","","","","장애인","도시철도","2,392","2,494","0","0","55","13","277","97","128","190","133","275","124","112","145","108","139","104","149","175","172","180","143","168","109","158","142","162","244","160","212","246","69","127","75","70","45","63","21","57","9","27","1","2"
"","","","","","청소년","도시철도","4,266","4,408","0","0","16","8","59","35","630","634","132","636","93","99","85","82","118","130","221","153","458","188","248","181","288","193","508","354","787","407","296","343","113","240","111","202","50","248","26","168","25","103","2","4"
"","","","","","","시내","14,155","7,129","0","0","0","0","306","86","2,354","670","1,171","495","373","129","348","177","485","217","736","334","1,128","746","806","450","1,216","671","1,193","732","1,572","992","764","447","695","343","473","267","363","251","170","116","2","6","0","0"
"","","","성황동","202012","경로","시내","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","204","111","0","0","0","0","0","0","0","11","0","31","2","2","2","3","2","5","10","14","10","22","12","4","22","8","26","6","32","1","31","1","32","3","21","0","1","0","1","0","0","0","0","0"
"","","","","","일반인","시내","8,509","6,294","0","0","0","0","368","67","451","238","568","653","463","1,010","393","368","448","357","419","327","700","441","514","378","741","385","834","525","1,102","446","648","440","259","246","196","181","149","162","252","63","4","7","0","0"
"","","","","","청소년","시내","6,816","1,478","0","0","0","0","2","4","87","287","64","558","85","85","121","43","57","28","604","47","819","75","346","47","849","51","2,658","88","487","62","361","45","102","21","98","17","50","9","26","11","0","0","0","0"
"","","","수신면","202012","어린이","시내","33","14","0","0","0","0","0","0","0","0","16","1","0","0","0","0","0","0","2","2","0","2","0","0","2","3","10","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","4,502","3,241","0","0","0","0","103","124","274","334","626","272","426","104","345","222","412","355","287","309","239","225","282","197","339","344","219","165","425","195","262","111","123","132","114","68","18","54","8","20","0","10","0","0"
"","","","","","청소년","시내","456","131","0","0","0","0","20","8","158","0","55","0","7","1","4","0","15","2","19","5","14","17","35","14","29","20","22","40","25","16","36","6","16","1","1","0","0","0","0","1","0","0","0","0"
"","","","신당동","202012","경로","시내","3","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","41","26","0","0","0","0","0","0","1","2","0","5","1","0","0","0","0","0","0","1","2","3","4","9","10","5","16","1","3","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","20,447","13,871","0","0","4","0","648","586","896","811","907","1,084","1,105","1,023","1,132","921","1,245","1,027","1,301","1,071","1,503","1,076","1,455","985","1,726","1,009","1,940","892","1,926","868","2,125","933","961","586","652","408","659","418","257","172","5","1","0","0"
"","","","","","청소년","시내","11,681","2,169","0","0","0","0","22","16","236","528","141","564","103","130","154","74","158","53","1,824","83","2,107","105","926","107","1,864","90","1,825","107","1,505","94","403","96","159","58","161","33","76","22","17","9","0","0","0","0"
"","","","신방동","202012","경로","시내","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","420","251","0","0","0","0","0","0","0","3","14","12","5","3","20","9","11","8","30","13","57","25","66","34","72","24","48","23","47","45","30","23","13","15","5","9","2","5","0","0","0","0","0","0"
"","","","","","일반인","시내","71,858","44,653","0","0","0","0","2,912","644","5,574","2,286","8,120","3,054","5,798","2,467","4,407","1,888","4,098","2,376","4,266","2,530","5,002","2,934","4,305","2,626","4,413","3,466","4,725","3,673","4,566","3,744","4,811","4,499","2,696","2,902","2,347","2,074","2,331","2,005","1,415","1,334","72","151","0","0"
"","","","","","청소년","시내","14,441","5,821","0","0","0","0","144","5","1,757","165","1,602","297","494","96","466","135","484","164","729","322","968","527","906","357","1,326","514","1,380","842","1,133","953","846","480","659","348","521","227","531","240","483","140","12","9","0","0"
"","","","신부동","202012","경로","시내","42","35","0","0","0","0","0","0","0","0","1","0","3","5","4","4","5","1","6","9","4","6","5","5","5","2","6","0","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","1,210","878","0","0","0","0","7","0","38","28","66","34","15","28","34","42","36","70","73","69","115","84","173","100","148","137","145","89","113","80","102","61","60","35","51","10","30","9","4","2","0","0","0","0"
"","","","","","일반인","시내","427,296","326,549","1","0","483","60","11,585","7,815","19,621","13,872","23,283","19,782","18,177","20,782","17,923","20,846","20,737","21,398","24,775","23,359","26,294","24,830","28,510","25,342","32,248","26,383","35,175","26,504","35,161","26,096","37,971","27,596","29,505","16,803","28,795","10,485","22,955","9,174","13,665","5,057","432","365","0","0"
"","","","","","청소년","시내","79,991","41,349","0","0","10","0","401","248","4,075","3,609","2,766","2,292","1,156","1,171","1,350","1,247","1,915","1,733","3,609","2,695","5,099","4,017","5,122","3,157","6,462","3,492","11,199","5,192","9,807","4,947","7,576","3,022","5,943","1,666","5,651","1,155","5,276","1,146","2,537","538","37","22","0","0"
"","","","쌍용동","202012","경로","도시철도","5,258","4,934","3","0","313","76","309","140","433","194","536","267","500","310","460","327","425","320","369","386","418","390","514","393","348","447","215","333","173","590","85","257","73","249","16","98","47","85","14","36","7","36","0","0"
"","","","","","","시내","6","8","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","5","0","0","0","0","2","0","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","국가유공자","도시철도","57","41","0","0","3","0","1","0","16","3","2","0","3","1","3","4","1","1","2","1","8","6","2","5","3","5","2","2","2","4","5","4","1","1","2","0","0","1","0","3","1","0","0","0"
"","","","","","어린이","도시철도","86","119","0","0","0","0","0","1","0","2","9","4","3","0","5","3","3","7","8","4","6","18","8","5","5","14","9","10","7","8","14","12","3","24","2","3","3","1","1","3","0","0","0","0"
"","","","","","","시내","893","737","0","0","0","0","0","0","33","13","36","26","10","11","16","25","33","39","35","37","101","84","120","107","85","118","88","110","120","53","124","29","45","51","18","22","24","11","5","1","0","0","0","0"
"","","","","","외국인","도시철도","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","4","0","0","1","1","1","1","0","0","2","1","2","4","0","0","0","0","0"
"","","","","","일반인","도시철도","33,508","31,009","23","0","1,228","76","2,248","341","4,810","880","3,312","2,388","1,266","1,440","1,250","1,126","1,340","1,162","1,440","1,472","1,551","1,628","1,798","1,386","1,545","1,614","1,972","1,189","2,659","3,561","2,342","3,079","1,436","3,663","1,166","2,080","989","1,542","694","1,269","434","1,002","5","111"
"","","","","","","시내","205,007","141,108","0","0","45","3","6,269","2,412","12,167","5,799","16,964","9,648","14,202","9,144","13,124","9,007","13,946","8,806","14,568","8,878","14,759","10,221","14,580","10,511","15,942","10,930","15,340","11,283","15,043","11,119","13,739","11,403","8,506","7,478","6,147","6,040","5,918","4,861","3,517","3,294","231","271","0","0"
"","","","","","장애인","도시철도","1,808","1,685","0","0","70","1","51","76","168","187","169","97","88","102","98","129","96","128","139","113","80","66","111","107","155","86","103","74","136","159","140","89","69","113","64","55","29","33","27","53","14","16","1","1"
"","","","","","청소년","도시철도","1,732","1,540","0","0","28","0","47","1","317","39","84","29","70","47","65","38","74","65","80","73","95","134","94","102","93","96","116","94","97","253","114","138","80","137","62","66","84","78","88","101","42","46","2","3"
"","","","","","","시내","35,808","14,380","0","0","0","0","198","41","2,855","676","2,602","799","939","433","1,027","470","1,062","398","1,767","748","3,074","1,213","2,468","884","3,430","1,379","4,707","1,966","3,639","1,962","2,817","1,161","1,736","788","1,333","572","1,305","537","809","340","40","13","0","0"
"","","","안서동","202012","경로","시내","17","8","0","0","0","0","0","0","0","0","1","1","2","0","1","1","2","1","2","0","0","2","4","2","1","1","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","135","98","0","0","0","0","0","0","10","0","3","2","2","1","6","4","4","0","9","5","54","33","16","23","10","7","8","13","6","4","7","4","0","1","0","1","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","90,834","60,345","0","0","59","0","1,814","1,698","2,651","2,005","3,118","6,066","3,644","4,093","4,952","3,280","5,241","3,198","6,255","3,664","6,358","4,219","7,714","3,988","9,561","3,864","10,276","3,542","10,214","3,593","8,839","3,983","4,272","3,515","2,577","3,200","2,189","3,336","1,085","2,888","15","213","0","0"
"","","","","","청소년","시내","3,552","1,866","0","0","2","0","68","2","641","69","131","75","94","89","142","69","161","113","186","128","243","169","317","146","281","209","337","200","320","192","214","117","153","69","101","81","107","78","51","58","3","2","0","0"
"","","","업성동","202012","어린이","시내","5","6","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","1,587","1,351","0","0","0","0","42","65","97","168","62","254","54","64","96","49","70","41","67","50","94","60","97","69","73","82","147","86","219","108","285","79","69","59","79","52","33","55","3","10","0","0","0","0"
"","","","","","청소년","시내","1,073","185","0","0","0","0","1","0","5","42","2","14","4","12","31","5","13","7","47","12","149","20","62","3","68","10","531","29","86","3","36","8","11","13","4","5","18","1","5","1","0","0","0","0"
"","","","영성동","202012","경로","시내","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","121","93","0","0","0","0","0","0","27","26","14","13","1","0","2","3","6","5","6","4","14","14","8","10","8","6","12","3","7","3","11","3","3","2","1","0","1","0","0","0","0","1","0","0"
"","","","","","일반인","시내","61,722","52,603","0","0","0","0","2,287","1,135","4,149","2,682","4,848","4,039","3,901","3,739","3,908","4,476","4,364","4,804","4,592","4,522","4,695","4,418","4,495","4,330","4,943","4,242","5,137","3,902","5,020","3,255","4,229","3,085","2,178","1,637","1,376","1,033","1,072","824","506","443","22","37","0","0"
"","","","","","청소년","시내","4,425","2,916","0","0","0","0","17","17","736","434","517","179","145","68","108","70","145","100","221","138","285","197","236","158","283","235","494","450","510","321","236","188","165","132","159","105","115","84","52","39","1","1","0","0"
"","","","오룡동","202012","경로","시내","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","8","16","0","0","0","0","0","0","0","3","0","7","0","1","0","0","1","0","0","2","0","1","0","1","0","1","0","0","0","0","1","0","4","0","2","0","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","3,961","3,420","0","0","0","0","109","106","61","158","231","267","168","317","252","332","326","334","313","245","268","326","319","265","329","271","452","235","376","164","412","180","166","73","75","51","79","47","25","46","0","3","0","0"
"","","","","","청소년","시내","582","199","0","0","0","0","0","0","6","14","31","64","4","10","13","4","17","6","29","7","115","8","27","12","51","21","175","17","30","9","25","9","28","6","10","9","15","1","4","2","2","0","0","0"
"","","","와촌동","202012","경로","시내","3","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","9","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","0","2","2","4","0","1","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0"
"","","","","","일반인","시내","15,590","10,971","0","0","0","0","68","342","392","682","751","916","702","832","662","773","786","818","964","808","1,031","847","1,085","805","1,193","774","1,366","778","1,533","686","1,606","828","1,433","462","869","286","791","171","347","145","11","18","0","0"
"","","","","","청소년","시내","1,001","402","0","0","0","0","1","15","54","15","40","19","33","12","38","13","26","14","28","25","109","20","61","27","81","33","132","33","140","38","102","41","46","42","48","19","44","29","18","7","0","0","0","0"
"","","","용곡동","202012","경로","시내","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","159","80","0","0","0","0","0","0","22","1","29","25","2","6","2","1","5","2","10","0","40","9","20","4","7","4","4","14","8","8","4","4","6","1","0","1","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","12,245","4,978","0","0","1","0","440","19","1,225","235","1,105","257","1,024","249","762","175","871","298","900","313","925","329","869","384","751","360","852","440","749","391","674","437","418","347","311","248","230","249","138","216","0","31","0","0"
"","","","","","청소년","시내","3,555","1,178","0","0","0","0","28","0","646","3","375","7","168","3","151","24","140","38","203","77","220","95","240","98","254","118","330","187","328","209","163","89","113","78","92","62","75","57","29","27","0","6","0","0"
"","","","원성동","202012","경로","시내","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","0","1","0","0","1","2","1","0","0","0","0","0","0","0"
"","","","","","어린이","시내","391","168","0","0","0","0","0","0","2","5","39","18","3","4","7","3","14","7","25","10","50","16","61","27","98","27","17","16","15","9","25","15","26","4","6","4","2","2","0","1","1","0","0","0"
"","","","","","일반인","시내","45,998","31,284","0","0","29","15","2,423","744","3,946","1,516","4,346","2,401","3,669","2,140","3,372","2,017","3,043","2,159","3,027","2,139","3,364","2,075","3,161","2,281","2,962","2,203","2,939","2,531","2,943","2,239","2,806","2,301","1,492","1,504","1,111","1,111","845","1,332","486","517","34","59","0","0"
"","","","","","청소년","시내","14,752","4,195","0","0","0","0","61","21","875","435","605","622","240","143","288","113","233","104","1,129","235","1,532","329","1,141","278","2,148","359","2,918","493","1,409","398","820","247","414","127","272","106","586","125","79","57","2","3","0","0"
"","","","유량동","202012","어린이","시내","7","11","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","3,011","1,683","0","0","0","0","93","36","255","139","169","169","175","189","251","120","345","95","189","98","179","105","223","203","274","142","394","113","200","53","101","68","69","76","29","51","65","26","0","0","0","0","0","0"
"","","","","","청소년","시내","538","165","0","0","0","0","14","0","36","5","28","21","32","8","9","4","30","3","58","3","22","8","47","22","70","16","93","21","34","21","51","13","2","8","5","6","7","6","0","0","0","0","0","0"
"","","","입장면","202012","경로","시내","3","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","299","175","0","0","0","0","2","0","28","14","46","59","8","4","5","1","6","3","29","13","7","30","25","9","53","11","55","19","21","7","14","5","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","28,838","23,175","0","0","0","0","949","617","2,920","2,378","2,811","2,138","2,378","1,721","1,895","1,306","1,878","1,484","1,832","1,548","1,811","1,339","1,651","1,373","1,499","1,396","1,676","1,580","2,550","1,844","2,200","1,751","1,248","1,113","833","778","534","541","173","228","0","40","0","0"
"","","","","","청소년","시내","4,320","2,302","0","0","0","0","111","25","1,031","266","425","309","112","39","87","28","136","56","194","89","264","161","206","118","326","148","443","254","314","340","193","152","194","125","130","113","137","61","17","15","0","3","0","0"
"","","","직산읍","202012","경로","도시철도","1,910","1,917","3","0","69","54","193","71","82","82","103","178","158","86","167","144","128","159","144","173","133","148","138","149","166","132","146","207","126","120","74","85","39","44","18","17","12","28","9","8","2","27","0","5"
"","","","","","","시내","10","8","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","4","0","0","1","1","1","3","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","국가유공자","도시철도","10","5","0","0","0","0","1","0","1","0","1","0","1","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0"
"","","","","","어린이","도시철도","42","33","0","0","0","0","0","0","0","1","1","0","1","9","1","0","5","2","4","0","5","3","8","4","9","1","3","3","1","7","2","2","1","0","1","0","0","1","0","0","0","0","0","0"
"","","","","","","시내","372","274","0","0","0","0","0","0","35","5","15","5","5","0","11","3","14","8","23","7","35","43","87","38","30","38","60","84","39","23","7","10","7","5","4","4","0","1","0","0","0","0","0","0"
"","","","","","외국인","도시철도","4","6","0","0","0","0","0","0","0","1","0","2","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"","","","","","일반인","도시철도","12,874","13,115","17","0","294","109","769","439","1,053","1,717","705","2,280","508","521","497","401","487","385","537","467","464","459","515","532","722","445","706","591","1,609","803","1,860","890","685","1,059","598","548","438","636","276","464","126","322","8","47"
"","","","","","","시내","33,626","21,886","0","0","0","0","1,220","694","3,045","2,119","3,374","1,749","2,569","1,274","2,160","1,171","2,219","1,245","2,409","1,437","2,057","1,384","2,118","1,360","2,307","1,565","2,131","1,528","2,459","1,671","2,571","1,899","1,120","1,003","844","845","691","661","327","281","5","0","0","0"
"","","","","","장애인","도시철도","605","585","0","0","9","0","35","52","53","77","37","50","13","10","20","11","40","26","27","52","20","48","38","25","42","23","33","30","90","31","30","33","70","52","6","39","7","14","31","9","4","2","0","1"
"","","","","","청소년","도시철도","549","492","1","0","4","3","9","1","94","30","41","31","17","13","19","6","28","17","21","16","31","29","36","24","41","27","33","29","49","44","56","38","22","55","6","32","5","21","24","41","9","33","3","2"
"","","","","","","시내","8,922","2,341","0","0","0","0","296","6","2,713","219","898","36","337","23","276","44","328","58","387","138","533","207","510","118","507","265","543","397","610","346","361","172","214","119","181","95","156","67","72","31","0","0","0","0"
"","","","차암동","202012","어린이","시내","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","3,287","2,294","0","0","0","0","142","109","153","328","170","242","109","146","157","109","131","99","169","132","129","144","267","117","246","129","322","159","450","105","421","142","233","97","129","111","47","97","12","27","0","1","0","0"
"","","","","","청소년","시내","167","132","0","0","0","0","0","0","54","19","5","0","2","1","2","3","1","6","5","0","4","15","14","8","14","26","11","31","11","6","38","7","2","5","2","0","0","3","2","2","0","0","0","0"
"","","","청당동","202012","경로","시내","6","5","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","1","2","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","어린이","시내","217","211","0","0","0","0","0","0","10","4","22","14","3","1","12","3","16","9","12","13","35","64","23","19","32","17","21","22","13","9","10","22","6","11","2","3","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","28,510","16,706","0","0","0","0","867","193","2,062","949","2,373","1,341","2,226","955","2,002","956","2,253","1,108","1,987","1,126","2,077","1,246","1,930","1,168","1,999","1,277","2,150","1,287","1,951","1,163","1,842","1,377","787","859","770","700","716","556","485","378","33","67","0","0"
"","","","","","청소년","시내","7,209","2,325","0","0","0","0","85","3","807","51","514","44","240","43","233","48","285","61","404","117","473","206","470","162","554","294","775","325","658","349","491","206","365","141","329","124","368","96","157","47","1","8","0","0"
"","","","청수동","202012","어린이","시내","88","81","0","0","0","0","0","0","0","2","0","10","1","1","3","2","2","2","0","3","34","3","11","8","6","8","18","10","6","20","6","5","1","1","0","0","0","5","0","1","0","0","0","0"
"","","","","","일반인","시내","10,179","6,714","0","0","0","0","417","70","953","364","1,033","372","895","344","703","337","719","430","728","421","738","451","783","501","612","538","678","619","579","561","458","579","321","413","248","310","212","245","94","141","8","18","0","0"
"","","","","","청소년","시내","3,190","816","0","0","0","0","21","1","254","111","137","94","53","25","80","37","102","20","297","42","249","37","175","49","251","68","623","63","438","81","211","57","86","38","69","34","91","29","53","29","0","1","0","0"
"","","","풍세면","202012","어린이","시내","27","12","0","0","0","0","2","0","1","0","1","0","0","0","16","2","2","0","0","0","1","0","0","3","1","4","1","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0"
"","","","","","일반인","시내","7,042","4,363","0","0","0","0","473","220","634","278","599","278","613","262","775","368","434","288","458","337","473","383","515","293","343","242","333","307","694","387","376","286","154","140","89","177","39","88","35","29","5","0","0","0"
"","","","","","청소년","시내","658","201","0","0","0","0","51","0","134","8","57","7","35","0","24","4","21","14","46","10","42","14","57","26","43","18","45","29","62","28","26","16","5","16","8","3","1","6","1","2","0","0","0","0"
