104,일반버스,성환터미널,천안시청,17시 50분,17시 50분,"
",1,성환터미널,2,삼풍아파트,3,중앙아파트,4,천안배원예농협,5,성환부영아파트,6,직산부영아파트,7,직산청호아파트,8,포스코SPS,9,성월사입구,10,군서1리,11,군동2리,12,군서2리,13,남산리(대덕가스),14,충남테크노파크,15,한도아파트,16,서북구청,17,직산읍행정복지센터,18,직산사거리,19,직산역,20,직산역입구,21,신당동,22,업성동입구,23,서북경찰서,24,번영로공구상가,25,2공단입구,26,번영로가구타운,27,백석이수아파트입구,28,백석아이파크2차아파트,29,백석11단지,30,천안시청,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,일반버스,천안시청,성환리(성환터미널),07시 10분,07시 10분,"
",1,천안시청,2,백석11단지,3,백석아이파크2차아파트,4,백석이수아파트입구,5,산업단지공단입구,6,번영로가구타운,7,2공단입구,8,서북경찰서,9,원네스아파트,10,업성고교,11,업성초교,12,서북경찰서,13,업성초등학교,14,신당동,15,직산역입구,16,직산역,17,직산역,18,직산읍행정복지센터,19,서북구청,20,직산한도아파트,21,직산메르디앙아파트,22,충남테크노파크,23,충남테크노파크 번영관,24,남산리 대덕가스,25,군서2리,26,군서1리,27,성월사입구,28,포스코SPS,29,직산청호아파트,30,직산부영아파트,31,성환부영아파트,32,천안배원예농협,33,삼풍아파트,34,골드아파트,35,성환역,36,성신초등학교,37,성환10리,38,성환4리,39,성환리(성환터미널),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,일반버스,두정우남아파트,두정한성아파트,06시 10분,22시 30분,"
",1,두정우남아파트,2,주공8단지아파트,3,두정역,4,두정역입구,5,이안아파트 코아루아파트,6,역말오거리,7,힐스테이트,8,북일고북일여고,9,단국대 삼거리,10,단국대학교,11,단국대입구,12,단국대 삼거리,13,옹골부락,14,도솔광장,15,대림한숲아파트,16,종합터미널,17,방죽안오거리,18,복자여자중고등학교,19,삼도상가,20,천안역 동부광장,21,온양나드리,22,남산중앙시장,23,남산축협,24,남부오거리,25,선영새마을금고,26,일봉동주민센터,27,농협 봉명동지점,28,순천향병원,29,천고사거리,30,공작아파트 입구,31,천안역 서부광장,32,성정사거리,33,성정초등학교,34,성정1동행정복지센터,35,"성정2동행정복지센터,건강생활지원센터",36,천안서초등학교,37,광제산부인과,38,성정동롯데마트,39,두정 하이마트,40,늘푸른극동아파트,41,천안우체국,42,두정고등학교,43,두정한성아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,일반버스,두정우성아파트,두정우남아파트,06시 05분,22시 30분,"
",1,두정우성아파트,2,천안고용노동지청,3,늘푸른극동아파트,4,6단지후문,5,롯데마트,6,광제산부인과,7,천안서초등학교,8,"성정2동행정복지센터,건강생활지원센터",9,가구웨딩특화거리,10,성정1동행정복지센터,11,성정초등학교,12,성정사거리,13,천안역 서부광장,14,공작아파트 입구,15,봉명동행정복지센터,16,순천향병원,17,농협 봉명동지점,18,일봉동행정복지센터,19,선영새마을금고,20,남산축협,21,중앙시장,22,오룡우체국,23,동남구청,24,천안역,25,삼도상가,26,복자여자중고등학교,27,방죽안오거리,28,종합터미널,29,대림한숲아파트,30,옹골부락,31,단국대 삼거리,32,단국대학교,33,단국대입구,34,단국대 삼거리,35,북일고북일여고,36,단대로,37,역말오거리,38,이안아파트 코아루아파트,39,두정역푸르지오,40,두정역,41,한성3차아파트,42,두정우남아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,일반버스,신부경남아파트,남서울대학교 주차장,06시 00분,22시 25분,"
",1,신부경남아파트,2,천안중학교,3,교보생명,4,교보사거리,5,원성극동아파트,6,천안여중입구,7,우성VIP 아파트,8,농협원성점,9,청과시장,10,버들육거리,11,동남구보건소,12,천안역,13,삼도상가,14,복자여자중고등학교,15,방죽안오거리,16,신부청광아파트,17,동아태조아파트,18,역말오거리,19,이안아파트 코아루아파트,20,두정역입구,21,두정역마을,22,부성1동행정복지센터,23,공주대공과대학,24,천안상업고등학교,25,"메가마트, 농수산물도매시장",26,신당동,27,직산역입구,28,직산사거리,29,직산농협산지유통센터,30,거리막,31,직산부영아파트,32,성환부영아파트,33,천안배원예농협,34,삼풍아파트,35,삼풍아파트,36,성환리(성환터미널),37,성환4리,38,성환10리,39,성신초등학교,40,성환역,41,골드아파트,42,중앙아파트,43,천안배원예농협,44,성환문화회관,45,남서울대학교,46,남서울대학교 주차장,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,일반버스,남서울대학교 주차장,신부경남아파트,06시 25분,06시 25분,"
",1,남서울대학교 주차장,2,남서울대학교,3,성환문화회관,4,천안배원예농협,5,삼풍아파트,6,골드아파트,7,성환역,8,성신초등학교,9,성환10리,10,성환4리,11,성환터미널,12,삼풍아파트,13,중앙아파트,14,천안배원예농협,15,성환부영아파트,16,직산부영아파트,17,삼은6리,18,직산사거리,19,직산역입구,20,신당동,21,농산물도매시장,22,천안상업고등학교(e편한세상천안부성아파트),23,공주대공과대학,24,부성1동행정복지센터,25,두정역마을,26,두정역 푸르지오,27,두정역입구,28,이안아파트 코아루아파트,29,역말오거리,30,신부우방아파트,31,신부청광아파트,32,방죽안오거리,33,복자여자중고등학교,34,삼도상가,35,천안역,36,동남구보건소,37,버들육거리,38,청과시장,39,농협원성점,40,우성VIP 아파트,41,천안여중입구,42,원성극동아파트,43,교보사거리,44,교보생명,45,중앙고등학교,46,신부경남아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,일반버스,군동2리,종합터미널,06시 35분,20시 25분,"
",1,군동2리,2,군서2리,3,남산리(대덕가스),4,충남테크노파크,5,직산메르디앙아파트,6,한도아파트,7,서북구청,8,직산읍행정복지센터,9,직산사거리,10,직산역입구,11,신당동,12,농산물도매시장,13,천안상업고등학교(e편한세상천안부성아파트),14,공주대공과대학,15,부성1동행정복지센터,16,두정역마을,17,두정역 푸르지오,18,두정역입구,19,이안아파트 코아루아파트,20,역말오거리,21,신부우방아파트,22,신부청광아파트,23,종합터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,일반버스,고속터미널,군동2리,06시 00분,20시 50분,"
",1,고속터미널,2,신부청광아파트,3,동아태조아파트,4,역말오거리,5,이안아파트 코아루아파트,6,두정역입구,7,두정역마을,8,부성1동행정복지센터,9,공주대공과대학,10,천안상업고등학교,11,"메가마트, 농수산물도매시장",12,신당동,13,직산역입구,14,직산읍행정복지센터,15,서북구청,16,직산한도아파트,17,직산메르디앙아파트,18,충남테크노파크,19,충남테크노파크 번영관,20,남산리 대덕가스,21,군서2리,22,군동2리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,일반버스,고속터미널,소우리,06시 50분,18시 20분,"
",1,고속터미널,2,신부청광아파트,3,동아태조아파트,4,역말오거리,5,이안아파트 코아루아파트,6,두정역입구,7,부성1동행정복지센터,8,공주대공과대학,9,천안상업고등학교,10,"메가마트, 농수산물도매시장",11,신당동,12,직산역입구,13,신월1리,14,신월저수지,15,소우리 크레아타운,16,소우리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,일반버스,소우리,종합터미널,07시 25분,19시 00분,"
",1,소우리,2,소우리 크레아타운,3,신월저수지,4,신월1리,5,신당동,6,농산물도매시장,7,천안상업고등학교(e편한세상천안부성아파트),8,공주대공과대학,9,부성1동행정복지센터,10,두정역마을,11,두정역 푸르지오,12,두정역입구,13,이안아파트 코아루아파트,14,역말오거리,15,신부우방아파트,16,신부청광아파트,17,종합터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
